service_id,title,purpose_summary,category,org_name,org_type,applicant_type,support_type,apply_method,apply_period,min_amount,max_amount,phone,detail_url,age_min,age_max,age_unit,age_note,age_restriction,income_type,income_percentage,income_amount,income_unit,income_note,income_restriction,target_age_group,target_employment,target_education,target_household,target_special,target_occupation,target_specific_conditions,target_note,selection_method,required_documents,evaluation_criteria,selection_specific_conditions,selection_note,residence_type,specific_regions,residence_duration,residence_duration_unit,residence_specific_conditions,residence_note,support_summary,support_amount_type,support_note
119200000111,수산동물질병 예방백신 공급 지원,어류양식장 운영자에게 백신공급비 지원,보건·의료,해양수산부,중앙행정기관,개인||법인/시설/단체,현물,방문신청,사업자 모집 공고 참고,,,경상북도 해양수산과/054-880-7726||전라남도 친환경수산과/061-286-6994||경상남도 수산안전기술원/055-254-3592,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/119200000111,,,,,제한없음,,,,,,제한없음,,,,,[],"['양식업자', '수산종자생산업자', '생산자단체(영어조합법인, 어촌계, 수협 등)']","양식산업발전법 또는 수산종자산업육성법에 따른 면허 및 허가를 취득한 양식장 또는 수산종자생산시설을 운영 중이며, 수산생물질병 관리법에 따른 방역에 관한 교육을 받은 양식업자, 수산종자생산업자, 생산자단체(영어조합법인, 어촌계, 수협 등) 등",,서류심사,[],[],"농어업재해보험에 따른 양식보험가입어가 및 농수산물품질관리법에 따른 HACCP 등록 양식장에 대해 우선순위로 지원, 수산동물예방백신 사업의 경우 자연재난 구호 및 복구 비용 부담기준 등에 관한 규정 제9조제4항에 따라 입식 신고 및 최근 1년 이내 국립수산물품질관리원에서 실시하는 표적예찰에 참여한 어가를 우선 지원, 수산생물질병 관리법 제38조 및 같은 법 시행규칙 제38조에 따라 방역교육을 받지 않은 수산생물양식자 및 그 종사자에 대한 지원 제한, 재원조달 계획이 명확하고 재원이 이미 확보된 사업자에 한함, 영어조합법인의 경우 농어업경영체 육성 및 지원에 관한 법률 제4조에 따라 경영정보를 등록해야 함",,전국,[],,,,,,,
119200000113,"방역사업비 지원(질병 예찰 및 방역, 교육)","양식어업인 등에게 방역교육, 질병진단 등에 소요되는 경비를 지원",농림축산어업,해양수산부,중앙행정기관,개인||법인/시설/단체,현물,방문신청,사업자 모집 공고 참고,,,해당지역 시군구청/000-000-0000,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/119200000113,,,,,제한없음,,,,,,제한없음,,,,,"['대한수산질병관리사회', '병성감정실시기관']","['양식업자', '양식업종사자']","「양식산업발전법」에 따른 양식업자 및 양식업종사자, 수산생물관련단체(대한수산질병관리사회 포함), 병성감정실시기관, 방역수행기관",,서류심사,[],[],"농어업재해보험 가입자 및 농수산물품질관리법에 따른 HACCP 등록 양식장에 우선순위 지원, 수산생물질병 관리법 제38조 및 시행규칙 제38조에 따라 방역교육을 받지 않은 수산생물양식자 및 종사자에 대한 제한, 재원조달 계획이 명확하고 재원이 이미 확보된 사업자에 한함, 영어조합법인은 농어업경영체 육성 및 지원에 관한 법률 제4조에 따라 경영정보를 등록해야 함",,특정지역,['해당지역'],,,시군구청 연락처 000-000-0000을 통해 상세 정보 확인 필요,,,,
119200000115,수산생물 방역장비 지원,신종질병 및 해외전염병 진단 업무 수행에 필요한 장비 도입비 지원,농림축산어업,해양수산부,중앙행정기관,개인||법인/시설/단체,현물,방문신청,자세한 날짜는 시군구청에 따라 다를 수 있음,,,충청북도 내수면산업연구소/043-220-6526||충청남도 수산물안전성센터/041-635-7875||전북특별자치도 수산물안전센터/063-290-6954||전라남도 해양수산과학원/061-550-0662||경상남도 수산안전기술원/055-254-3554,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/119200000115,,,,,제한없음,,,,,,제한없음,,,,,[],"['양식어업인', '수산생물 관련 단체', '병성감정실시기관', '방역 수행기관']","법에 따른 양식어업인, 수산생물 관련 단체(대한수산질병관리사회 포함), 병성감정실시기관, 방역 수행기관",,서류심사,[],[],"수산생물질병 관리법 제38조 및 같은 법 시행규칙 제38조에 따라 방역교육을 받지 않은 수산생물양식자 및 그 종사자에 대하여는 지원을 제한함, 재원조달 계획이 명확하여 재원(자담)이 이미 확보된 사업자에 한 함, 영어조합법인 등의 경우 농어업경영체 육성 및 지원에 관한 법률 제4조에 따라 경영정보를 등록하여야 함, 영어(농)조합법인 지원요건 및 사후관리기준에 적합한 사업자에 한 함",,전국,[],,,,,,,
119200000116,쏙 구제 장비 구매 및 임대료 지원,쏙 발생 어업인 등에게 쏙 구제에 필요한 장비 구매비 및 임대 등을 지원,농림축산어업,해양수산부,중앙행정기관,개인||법인/시설/단체,현물,방문신청,사업자 모집 공고 참고,,,충청남도 수산자원과/041-635-4137||전라남도 수산자원과/061-286-6933,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/119200000116,,,,,제한없음,,,,,,제한없음,,,,,[],['어업인'],"쏙이 발생하여 경운 등의 유해생물(쏙) 구제사업을 희망하는 어업인, 생산자단체(영어조합법인, 어촌계 등) 등",,서류심사,[],[],"쏙 구제를 해야 하는 어업 경영체, 수협, 어촌계, 지자체 등 - 사업계획이 명확하거나 재원(자담 등)이 이미 확보된 사업자에 한함. 영어(농)조합법인 지원요건 및 사후관리기준에 적합한 사업자에 한함. 정당한 사유 없이 사업을 포기, 거짓의 신청이나 기타 부정한 방법으로 보조금을 받는 등의 경우 해당 사업자는 지원을 제한. 말라카이트 그린, 공업용 포르말린 등 미승인 약품 및 수입·판매 금지된 의약품 등을 불법적으로 사용하여 적발된 자(2022년도 사업자 선정일 기준 최근 2년 이내)는 2022년 사업대상자 선정 시 사업지원 제한",,전국,[],,,,,,,
119200000117,기생충 구제 경비 지원,양식업에 큰 피해를 초래하는 기생충 구제에 필요한 경비 지원,농림축산어업,해양수산부,중앙행정기관,개인,현물,방문신청,자세한 날짜는 시군구청에 따라 다를 수 있음,,,해당지역 시군구청/해당지역 시군구청,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/119200000117,,,,,제한없음,,,,,,제한없음,,,,,[],"['양식어업인', '수산생물질병 관리기관', '병성감정실시기관', '방역수행기관', '수산생물방역관', '공수산질병관리사']","양식산업발전법에 따른 면허, 허가 또는 시험양식업 허가를 받고 방역교육을 받은 양식어업인, 수산생물질병 관리법에 따른 수산생물관련단체, 병성감정실시기관, 방역수행기관 - 수산생물방역관 및 공수산질병관리사 부족으로 모니터링 조사 등 업무 수행이 어려운 경우 (사)대한수산질병관리사회에 위탁하여 수행 가능",,서류심사,[],[],"영어(농)조합법인 지원요건 및 사후관리기준에 부합하는 사업자에 한함. 유해생물구제사업(기생충) 사업을 지원할 경우 「수산생물질병 관리법」제38조 및 같은 법 시행규칙 제38조에 따라 방역교육을 받지 않은 수산생물양식자 및 그 종사자(양식업자 및 그 종사자)에 대하여는 지원을 제한함. 지원제한 기준(공통기준) : 정당한 사유 없이 사업을 포기, 거짓의 신청이나 기타 부정한 방법으로 보조금을 받는 등의 경우 해당 사업자는 「수산사업자금 집행관리 기본규정(해양수산부 훈령 제480호)」이 정하는 바에 따라 지원을 제한. 「보조금 관리에 관한 법률 」제12조제1항에 따라 국고 보조금을 통지받은 보조사업자는 지방비(자담) 부담분에 대한 예산(자금)을 확보하지 못할 경우 향후 1년간 국고 보조금 신청 및 지원제한. 말라카이트 그린, 공업용 포르말린 등 미승인 약품 및 수입·판매 금지된 의약품 등을 불법적으로 사용하여 적발된 자(2022년도 사업자 선정일 기준 최근 2년 이내)는 2022년 사업대상자 선정 시 사업지원 제한",,특정지역,['해당지역'],,,해당지역 시군구청,,,,
119200000118,낚시 전문교육 제공,"낚시 관련 종사자 등에게 낚시어선, 낚시터 전문교육 프로그램 제공",농림축산어업,해양수산부,중앙행정기관,개인,기타(교육),기타 온라인신청,연중,,,한국어촌어항공단/1833-7139,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/119200000118,,,,,제한없음,,,,,,제한없음,,,,,[],"['낚시터업자', '낚시어선업자']",선원 포함,,면접,[],"['교육 유형에 따라 다름', '낚시어선 전문교육', '낚시터 전문교육', '낚시어선 신규·재개자 전문교육']","교육 대상자 선정기준은 교육 유형에 따라 다름. 낚시어선 전문교육은 낚시어선업자와 낚시어선에 승선하는 선원(선장, 선원, 조리장, 안전요원 등)을 대상으로 함. 낚시터 전문교육은 낚시터업자를 대상으로 함. 낚시어선 신규·재개자 전문교육은 낚시어선업 최초 신고자와 안전사고 발생으로 영업정지 후 영업을 재개하려는 낚시어선업자를 대상으로 함.",,전국,[],,,,,,,
119200000120,자율관리어업 우수 공동체 육성사업비,자율관리어업공동체의 실적 평가에 따라 육성사업비 지원,농림축산어업,해양수산부,중앙행정기관,법인/시설/단체,현금,방문신청,접수기관 별 상이,,,해당 지자체/044-200-5535,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/119200000120,,,,,제한없음,,,,,,제한없음,,,,,[],['어업인'],자율관리어업공동체,,실적평가,[],['1년간 활동실적'],자율관리어업공동체의 활동실적을 기준으로 선정,,전국,[],,,,,,,
119200000126,양식장 친환경에너지 보급,어업인 및 수산관련 생산자단체에 에너지절감시설(히트펌프)을 지원,농림축산어업,해양수산부,중앙행정기관,개인,현금,방문신청,자세한 날짜는 시군구청에 따라 다를 수 있음,,,해양수산부 어촌양식정책과/044-200-5392,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/119200000126,,,,,제한없음,,,,,,제한없음,,,,,[],"['농업인', '어업인']","「농어업·농어촌 및 식품산업 기본법」, 「농어업경영체 육성 및 지원에 관한 법률」, 「양식산업발전법」, 「내수면 어업법」에 의한 어업인, 어업법인, 수산관련 생산자단체, 기르는 어업을 경영 중인 자, 양식어업 면허․허가(신고)를 필하거나 예정인 어업인, 생산자단체, 유한회사, 주식회사 등","개별어장을 기준으로 하되, 어촌계 등 생산자단체의 면허일 경우 단일 어장으로 간주",서류심사,"['사업 착수(위수탁협약)', '토지 임대계약서 또는 토지사용승낙서', '현황측량 성과도']","['에너지절감시설 설치를 위한 토지 확보 여부', '에너지절감시설의 기준 충족 여부']","에너지절감시설 설치를 위한 토지 확보, 시설물 소유 조건, 제품 인증 기준 충족",에너지절감시설 설치를 위한 토지 확보 및 시설물 소유 조건을 우선 고려,전국,[],,,,,,,
119200000128,국내 물류센터 이용 지원,수산물 수출 관련 개인 또는 단체에게 국내 공동물류센터 이용 경비 지원,농림축산어업,해양수산부,중앙행정기관,개인||법인/시설/단체,현금,기타 온라인신청,별도 공고기한내,,,한국수산무역협회 수출부/02-6300-8704,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/119200000128,,,,,제한없음,,,,,,제한없음,,,,,[],['어업인'],수산물 수출 관련 개인 또는 단체,,선착순,[],[],수산물 수출 관련 개인 또는 단체,,전국,[],,,,,,,
119200000129,해외 공동물류센터 이용 지원,"수산물수출 관련 개인 또는 단체에게 냉동창고, 운송료 등의 일부 지원",농림축산어업,해양수산부,중앙행정기관,개인||법인/시설/단체,현금,기타 온라인신청,별도 공고기한내,,,한국농수 산식품유통공사 수산임산수출부/061-931-0851,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/119200000129,,,,,제한없음,,,,,,제한없음,,,,,[],['어업인'],수산물 수출 관련 개인 또는 단체,,선착순,[],[],수산물 수출 관련 개인 또는 단체,,전국,[],,,,,,,
119200000130,리스크안전망 구축,수산물 수출 관련 개인 또는 단체에게 환변동 등 리스크에 대한 소요 경비 지원,농림축산어업,해양수산부,중앙행정기관,개인||법인/시설/단체,현금,기타 온라인신청,별도 공고기한내,,,한국수산무역협회 수출부/02-6300-8704,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/119200000130,,,,,제한없음,,,,,,제한없음,,,,,[],['어업인'],수산물 수출 관련 개인 또는 단체,,선착순,[],[],수산물 수출 관련 개인 또는 단체,,전국,[],,,,,,,
119200000133,수산식품 선도조직 육성,수산식품 품목별 선도조직 구성 및 운영 지원,농림축산어업,해양수산부,중앙행정기관,개인||법인/시설/단체,현금,기타 온라인신청||방문신청,별도 공고기한내,,,한국농수산식품유통공사 수산사업단/061-931-0853,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/119200000133,,,,,제한없음,,,,,,제한없음,,,,,[],['어업인'],수산물수출 관련 개인 또는 단체,,선착순,[],[],수산물 수출 관련 개인 또는 단체,,전국,[],,,,,,,
119200000135,수산식품 유망상품화,수산물 수출 관련 개인 또는 단체에게 유망상품 개발 및 마케팅 등에 필요한 경비 지원,농림축산어업,해양수산부,중앙행정기관,개인||법인/시설/단체,현금,기타 온라인신청,별도 공고기한내,,,수협중앙회 무역사업단/02-2240-5602,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/119200000135,,,,,제한없음,,,,,,제한없음,,,,,[],['어업인'],수산물 수출 관련 개인 또는 단체,,선착순,[],[],수산물 수출 관련 개인 또는 단체,,전국,[],,,,,,,
